,tag,smiles,n_atoms,smiles_B3LYP,A,B,C,mu,alpha,homo,lumo,gap,R2,zvpe,U0,U,H,G,Cv
2963,2964,N=C(C=O)N1CC1,13,N=C(C=O)N1CC1,4.1392,2.59897,1.67523,2.9603,57.39,-0.2549,-0.0675,0.1874,711.3365,0.101465,-340.611683,-340.604921,-340.603977,-340.642625,23.609
2964,2965,O=CC(=O)C1CC1,13,O=CC(=O)C1CC1,7.34234,1.58771,1.45247,4.3374,56.36,-0.2475,-0.0936,0.1539,820.7111,0.100024,-344.454591,-344.447535,-344.446591,-344.486551,24.053
2965,2966,O=CC(=O)C1CN1,12,O=CC(=O)C1CN1,5.21882,1.96302,1.58289,1.1751,53.01,-0.2605,-0.1046,0.156,745.4726,0.089362,-360.499843,-360.493115,-360.492171,-360.531087,22.838
2966,2967,O=CC(=O)C1CO1,11,O=CC(=O)C1CO1,3.77145,2.72206,1.7771,1.3167,48.39,-0.2586,-0.1017,0.157,669.6678,0.076098,-380.372123,-380.365414,-380.364469,-380.403315,22.428
2967,2968,O=CC(=O)N1CC1,12,O=CC(=O)N1CC1,4.18717,2.57822,1.66693,2.2315,53.02,-0.2532,-0.0823,0.1709,701.1049,0.088937,-360.50716,-360.50036,-360.499416,-360.538352,22.945
2968,2969,CC(C#C)C1CC1,17,CC(C#C)C1CC1,4.23496,1.93049,1.42276,0.6542,69.83,-0.2568,0.0558,0.3126,875.8543,0.146825,-272.539307,-272.531433,-272.530489,-272.571161,29.226
2969,2970,CC(C#C)C1CO1,15,CC(C#C)C1CO1,3.57872,2.45071,1.70249,1.7064,62.09,-0.2582,0.0503,0.3085,761.8139,0.123033,-308.460407,-308.452859,-308.451915,-308.491957,27.293
2970,2971,CC(C#C)N1CC1,16,CC(C#C)N1CC1,4.34029,2.09297,1.50807,1.258,66.96,-0.2381,0.0464,0.2845,823.2257,0.134931,-288.572051,-288.564392,-288.563448,-288.603615,28.178
2971,2972,CC(C#N)C1CC1,16,CC(C#N)C1CC1,4.25866,1.95067,1.43591,4.0273,64.7,-0.3001,0.0365,0.3366,850.947,0.136666,-288.648476,-288.64097,-288.640026,-288.680157,27.095
2972,2973,CC(C#N)C1CN1,15,CC(C#N)C1CN1,3.54863,2.47036,1.72276,3.1562,60.52,-0.2571,0.0244,0.2815,752.6303,0.125626,-304.687547,-304.680263,-304.679319,-304.718937,25.97
2973,2974,CC(C#N)C1CO1,14,CC(C#N)C1CO1,3.62431,2.49777,1.73241,4.0639,57.11,-0.2826,0.0301,0.3127,735.4776,0.112773,-324.568345,-324.561138,-324.560194,-324.599765,25.223
2974,2975,CC(C#N)N1CC1,15,CC(C#N)N1CC1,4.37856,2.11111,1.5216,4.2945,61.87,-0.2583,0.0265,0.2848,799.3726,0.12467,-304.67974,-304.672433,-304.671489,-304.711129,26.125
2975,2976,NC(C#N)C1CC1,15,NC(C#N)C1CC1,4.36561,1.96172,1.44958,4.6186,61.24,-0.2606,0.0246,0.2852,826.9051,0.125753,-304.688358,-304.680956,-304.680012,-304.719921,26.658
2976,2977,NC(C#N)C1CN1,14,NC(C#N)C1CN1,4.39172,2.00431,1.47018,4.5906,57.81,-0.2568,0.0152,0.272,800.841,0.114492,-320.725883,-320.718633,-320.717689,-320.75739,25.685
2977,2978,NC(C#N)C1CO1,13,NC(C#N)C1CO1,3.70664,2.51929,1.75643,2.9294,53.65,-0.2749,0.0215,0.2964,710.2236,0.102132,-340.610842,-340.603824,-340.602879,-340.642061,24.642
2978,2979,OC(C#C)C1CC1,15,OC(C#C)C1CC1,5.11871,1.83625,1.58062,1.265,62.52,-0.2658,0.0299,0.2957,804.307,0.123487,-308.46104,-308.453483,-308.452539,-308.492593,27.81
2979,2980,OC(C#C)C1CN1,14,OC(C#C)C1CN1,5.22091,1.87203,1.6063,2.3395,58.88,-0.2457,0.0185,0.2643,774.9456,0.112535,-324.502042,-324.494694,-324.49375,-324.53337,26.678
2980,2981,OC(C#C)C1CO1,13,OC(C#C)C1CO1,4.60662,1.97912,1.47201,1.4934,55.76,-0.2633,0.0211,0.2845,791.7484,0.099181,-344.380468,-344.372977,-344.372033,-344.412267,26.277
2981,2982,OC(C#N)C1CC1,14,OC(C#N)C1CC1,4.52558,1.94025,1.45523,3.5804,57.86,-0.2964,0.0131,0.3095,811.2429,0.112983,-324.567513,-324.560217,-324.559273,-324.59913,25.907
2982,2983,OC(C#N)C1CN1,13,OC(C#N)C1CN1,5.24727,1.88278,1.61422,1.8571,54.04,-0.2647,-0.0043,0.2604,753.2528,0.102159,-340.606711,-340.599744,-340.5988,-340.637823,24.64
2983,2984,OC(C#N)C1CO1,12,OC(C#N)C1CO1,4.63289,1.99893,1.48613,3.9166,50.79,-0.2884,-0.0014,0.287,767.9309,0.088897,-360.485033,-360.477952,-360.477008,-360.516589,24.206
2984,2985,CC(C=O)C1CC1,17,CC(C=O)C1CC1,3.92383,1.93672,1.42478,2.7391,64.92,-0.2424,-0.0173,0.2251,873.4012,0.146661,-309.717869,-309.709909,-309.708964,-309.750647,28.11
2985,2986,CC(C=O)C1CN1,16,CC(C=O)C1CN1,3.22634,2.57985,1.68734,2.0062,60.41,-0.2485,-0.0408,0.2077,772.6944,0.135504,-325.753767,-325.746008,-325.745063,-325.786256,27.077
2986,2987,CC(C=O)C1CO1,15,CC(C=O)C1CO1,3.27176,2.63368,1.7138,2.5321,56.88,-0.2542,-0.0281,0.2261,752.0313,0.122855,-345.638117,-345.630505,-345.629561,-345.670338,26.269
2987,2988,CC(C=O)N1CC1,16,CC(C=O)N1CC1,4.56297,1.90763,1.46718,2.574,61.76,-0.2482,-0.0238,0.2244,837.1625,0.134829,-325.752244,-325.744499,-325.743555,-325.784676,27.104
2988,2989,CN(C=O)C1CC1,16,CN(C=O)C1CC1,5.21453,1.86628,1.48246,3.8044,62.16,-0.2393,0.0279,0.2672,829.085,0.136585,-325.784331,-325.776816,-325.775871,-325.816093,26.632
2989,2990,OC(C=O)C1CC1,15,OC(C=O)C1CC1,5.41012,1.8293,1.67156,2.1647,57.64,-0.2653,-0.0364,0.229,775.3701,0.123958,-345.646841,-345.639691,-345.638747,-345.678239,25.927
2990,2991,OC(C=O)C1CN1,14,OC(C=O)C1CN1,5.42454,1.88314,1.71681,1.5719,54.37,-0.2491,-0.0448,0.2043,742.0814,0.113094,-361.687451,-361.680528,-361.679584,-361.718618,24.76
2991,2992,OC(C=O)C1CO1,13,OC(C=O)C1CO1,5.72788,1.78521,1.45072,1.3857,50.82,-0.2762,-0.0452,0.231,792.288,0.099858,-381.56631,-381.559328,-381.558384,-381.597754,24.319
2992,2993,CCC(=O)C1CC1,17,CCC(=O)C1CC1,6.90313,1.49924,1.38546,2.555,65.49,-0.2414,-0.0067,0.2347,928.7812,0.147281,-309.736028,-309.728155,-309.727211,-309.768579,27.899
2993,2994,CCC(=O)C1CN1,16,CCC(=O)C1CN1,7.03182,1.52911,1.40342,2.4043,61.98,-0.2556,-0.0214,0.2342,897.8985,0.136271,-325.775843,-325.768181,-325.767237,-325.808102,26.782
2994,2995,CCC(=O)C1CO1,15,CCC(=O)C1CO1,5.13818,1.77735,1.47382,1.9443,57.64,-0.2495,-0.025,0.2245,842.7333,0.123043,-345.650717,-345.64309,-345.642146,-345.6831,26.323
2995,2996,CCC(=O)N1CC1,16,CCC(=O)N1CC1,6.11008,1.72217,1.43157,2.9458,62.19,-0.2451,0.0086,0.2537,869.4085,0.135759,-325.781464,-325.773682,-325.772737,-325.814425,26.875
2996,2997,CNC(=O)C1CC1,16,CNC(=O)C1CC1,7.10769,1.56651,1.4399,3.3812,63.13,-0.2445,0.0356,0.2801,884.3761,0.136938,-325.801512,-325.793735,-325.792791,-325.833888,27.203
2997,2998,CNC(=O)C1CN1,15,CNC(=O)C1CN1,7.32948,1.59305,1.4548,3.5551,59.57,-0.2504,0.0203,0.2706,855.4898,0.126015,-341.84212,-341.834558,-341.833614,-341.874262,26.044
2998,2999,CNC(=O)C1CO1,14,CNC(=O)C1CO1,5.08249,1.92729,1.5496,2.5116,54.86,-0.2484,0.0172,0.2656,794.2341,0.113102,-361.720206,-361.712809,-361.711865,-361.752122,25.275
2999,3000,CNC(=O)N1CC1,15,CNC(=O)N1CC1,6.52104,1.77825,1.51661,2.8746,59.13,-0.241,0.0411,0.2821,822.9582,0.125167,-341.842686,-341.834953,-341.834009,-341.875755,26.171
3000,3001,COC(=O)C1CC1,15,COC(=O)C1CC1,7.24809,1.6231,1.49331,1.5577,58.7,-0.2686,0.0161,0.2847,847.2337,0.124709,-345.678871,-345.67147,-345.670526,-345.71073,25.703
3001,3002,COC(=O)C1CN1,14,COC(=O)C1CN1,7.47141,1.65123,1.50865,2.0534,55.23,-0.2585,0.0008,0.2592,818.9209,0.113667,-361.717868,-361.710648,-361.709704,-361.749539,24.625
3002,3003,COC(=O)C1CO1,13,COC(=O)C1CO1,5.42771,1.95347,1.6045,1.8404,51.08,-0.2707,-0.0074,0.2633,763.9888,0.100435,-381.591448,-381.584224,-381.58328,-381.62334,24.09
3003,3004,COC(=O)N1CC1,14,COC(=O)N1CC1,6.30379,1.91604,1.56163,2.2184,55.3,-0.2574,0.0324,0.2898,784.5381,0.112985,-361.717972,-361.710635,-361.709691,-361.749881,24.717
3004,3005,OCC(=O)C1CC1,15,OCC(=O)C1CC1,7.0961,1.51216,1.39259,3.8854,58.71,-0.2429,-0.0077,0.2352,878.3874,0.123673,-345.649552,-345.64196,-345.641016,-345.681662,26.611
3005,3006,OCC(=O)C1CN1,14,OCC(=O)C1CN1,7.37301,1.55423,1.4241,1.9444,55.35,-0.2666,-0.0386,0.228,838.978,0.113153,-361.698233,-361.691131,-361.690186,-361.729684,24.989
3006,3007,OCC(=O)C1CO1,13,OCC(=O)C1CO1,5.43562,1.81182,1.50682,2.7472,50.95,-0.2697,-0.0424,0.2272,783.9437,0.099946,-381.573048,-381.566008,-381.565063,-381.60446,24.51
3007,3008,OCC(=O)N1CC1,14,OCC(=O)N1CC1,6.35605,1.75381,1.45297,3.8156,55.32,-0.2609,-0.0061,0.2548,812.7204,0.112743,-361.704371,-361.697154,-361.69621,-361.736093,25.069
3008,3009,CC(CO)C1CC1,19,CC(CO)C1CC1,4.79857,1.58763,1.30339,1.3695,67.46,-0.2621,0.0794,0.3416,958.9579,0.170683,-310.904304,-310.895919,-310.894975,-310.93685,30.547
3009,3010,CC(CO)C1CO1,17,CC(CO)C1CO1,4.88846,1.63176,1.33121,1.1263,60.39,-0.2646,0.0743,0.3389,911.0631,0.146822,-346.826923,-346.818773,-346.817829,-346.859406,28.783
3010,3011,CC(CO)N1CC1,18,CC(CO)N1CC1,4.06843,2.01535,1.60532,2.567,64.44,-0.2445,0.0836,0.3281,831.1898,0.159682,-326.943546,-326.93575,-326.934806,-326.975273,28.824
3011,3012,CCC(C)C1CC1,21,CCC(C)C1CC1,4.5769,1.57102,1.28598,0.0772,74.56,-0.271,0.0918,0.3627,1015.7505,0.194089,-274.982348,-274.973751,-274.972807,-275.015131,31.808
3012,3013,CCC(C)C1CO1,19,CCC(C)C1CO1,5.45955,1.55048,1.37647,1.6625,67.32,-0.2612,0.0863,0.3475,947.125,0.170474,-310.903412,-310.895116,-310.894172,-310.936101,29.897
3013,3014,CCC(C)N1CC1,20,CCC(C)N1CC1,3.33079,2.29796,1.47477,0.9629,71.47,-0.2292,0.0895,0.3188,892.5628,0.182447,-291.01782,-291.009529,-291.008585,-291.05003,30.72
3014,3015,CCC(O)C1CC1,19,CCC(O)C1CC1,5.05888,1.55971,1.30606,1.5094,67.62,-0.2587,0.0769,0.3356,974.2407,0.170534,-310.908741,-310.900329,-310.899385,-310.941423,30.648
3015,3016,CCC(O)C1CN1,18,CCC(O)C1CN1,5.31568,1.55287,1.31514,1.6872,64.08,-0.2454,0.0716,0.317,950.053,0.159414,-326.948771,-326.940517,-326.939573,-326.981511,29.594
3016,3017,CCC(O)C1CO1,17,CCC(O)C1CO1,6.21159,1.57085,1.43791,1.5106,60.38,-0.2641,0.0845,0.3486,892.1645,0.147358,-346.834331,-346.82656,-346.825616,-346.866232,28.204
3017,3018,COC(C)C1CC1,19,COC(C)C1CC1,4.0252,1.97773,1.55327,1.1516,67.92,-0.2484,0.0851,0.3334,874.8811,0.170331,-310.898648,-310.890301,-310.889357,-310.93135,30.062
3018,3019,COC(C)C1CN1,18,COC(C)C1CN1,4.08934,2.01464,1.57298,2.5209,64.15,-0.2359,0.0788,0.3146,847.01,0.159514,-326.940196,-326.932053,-326.931108,-326.97263,28.947
3019,3020,COC(C)C1CO1,17,COC(C)C1CO1,4.99069,1.70418,1.38476,1.5588,60.83,-0.2546,0.0868,0.3415,898.1034,0.146169,-346.819476,-346.811271,-346.810327,-346.852361,28.463
3020,3021,OCC(O)C1CC1,17,OCC(O)C1CC1,5.42747,1.56668,1.31654,2.5836,60.39,-0.2534,0.0657,0.3191,918.6232,0.147887,-346.832402,-346.824584,-346.82364,-346.864458,28.675
3021,3022,OCC(O)C1CN1,16,OCC(O)C1CN1,6.31421,1.5982,1.46349,2.5245,56.7,-0.2379,0.0574,0.2953,848.1959,0.137029,-362.873906,-362.866319,-362.865375,-362.905573,27.529
3022,3023,OCC(O)C1CO1,15,OCC(O)C1CO1,6.46314,1.60213,1.46833,2.3369,53.0,-0.2578,0.0721,0.3299,830.6439,0.124578,-382.757134,-382.749909,-382.748965,-382.788458,26.288
3023,3024,C#CC#CC1CC1,13,C#CC#CC1CC1,14.26387,1.04149,1.03219,1.5218,78.14,-0.2295,-0.0116,0.2179,1102.2877,0.100641,-270.117027,-270.109946,-270.109002,-270.1481,25.782
3024,3025,C#CC#CC1CN1,12,C#CC#CC1CN1,15.14071,1.04619,1.04002,1.1151,74.59,-0.235,-0.0246,0.2103,1073.5113,0.089455,-286.154755,-286.147821,-286.146877,-286.185722,24.778
3025,3026,C#CC#CC1CO1,11,C#CC#CC1CO1,16.63095,1.03593,1.02913,1.6841,69.92,-0.2483,-0.0324,0.2159,1065.9116,0.076513,-306.032266,-306.025433,-306.024488,-306.063177,24.009
3026,3027,N#CC#CC1CC1,12,N#CC#CC1CC1,14.21654,1.04443,1.0355,5.7116,70.75,-0.2671,-0.0389,0.2282,1072.5538,0.090565,-286.218259,-286.211585,-286.210641,-286.249199,23.41
3027,3028,N#CC#CC1CN1,11,N#CC#CC1CN1,15.08067,1.04888,1.04316,4.0364,67.31,-0.2666,-0.0524,0.2142,1044.3824,0.079328,-302.254301,-302.247775,-302.246831,-302.285122,22.429
3028,3029,N#CC#CC1CO1,10,N#CC#CC1CO1,16.52703,1.03901,1.03256,4.5482,62.46,-0.2879,-0.0606,0.2274,1036.4911,0.066378,-322.130736,-322.124301,-322.123357,-322.1615,21.695
3029,3030,C#CCCC1CC1,17,C#CCCC1CC1,10.0161,1.08177,1.04989,0.8334,70.36,-0.256,0.0595,0.3155,1120.0654,0.147281,-272.539126,-272.53132,-272.530376,-272.57135,28.521
3030,3031,C#CCCC1CO1,15,C#CCCC1CO1,10.98443,1.10748,1.07652,1.7247,63.27,-0.2609,0.0557,0.3165,1061.672,0.123299,-308.461475,-308.453901,-308.452956,-308.49365,26.76
3031,3032,C#CCCN1CC1,16,C#CCCN1CC1,10.5165,1.14027,1.10433,1.2041,67.34,-0.2382,0.0571,0.2953,1058.3143,0.135577,-288.572843,-288.565246,-288.564302,-288.604811,27.406
3032,3033,C#CCOC1CC1,15,C#CCOC1CC1,5.36104,1.78885,1.43825,0.9912,62.25,-0.2497,0.0331,0.2828,840.6233,0.123115,-308.449457,-308.44201,-308.441066,-308.481426,26.902
3033,3034,N#CCCC1CC1,16,N#CCCC1CC1,10.10145,1.08555,1.05366,4.2133,65.34,-0.2929,0.0386,0.3316,1090.2489,0.137117,-288.648179,-288.640754,-288.639809,-288.680231,26.378
3034,3035,N#CCCC1CN1,15,N#CCCC1CN1,10.59289,1.0954,1.06573,2.9672,61.77,-0.2587,0.0331,0.2918,1059.6836,0.125976,-304.687053,-304.679807,-304.678863,-304.718938,25.36
3035,3036,N#CCCC1CO1,14,N#CCCC1CO1,11.03931,1.1156,1.08409,4.048,58.28,-0.2835,0.0344,0.3179,1029.4733,0.113107,-324.569867,-324.562673,-324.561729,-324.601867,24.628
3036,3037,N#CCCN1CC1,15,N#CCCN1CC1,10.6876,1.14092,1.10543,4.0252,62.41,-0.2529,0.0357,0.2886,1031.5211,0.125349,-304.681399,-304.674166,-304.673222,-304.713225,25.306
3037,3038,N#CCNC1CC1,15,N#CCNC1CC1,10.31662,1.15692,1.11966,4.2414,62.18,-0.2382,0.024,0.2622,1026.7322,0.125443,-304.679494,-304.672165,-304.671221,-304.711474,25.874
3038,3039,N#CCOC1CC1,14,N#CCOC1CC1,5.39682,1.82938,1.46949,3.1261,57.57,-0.2705,0.0117,0.2822,808.4726,0.112811,-324.556404,-324.549316,-324.548372,-324.58816,24.866
3039,3040,O=CC#CC1CC1,13,O=CC#CC1CC1,13.13254,1.0031,1.0008,4.5074,68.89,-0.2592,-0.0553,0.2039,1125.1661,0.10068,-307.283919,-307.276675,-307.27573,-307.316063,24.452
3040,3041,O=CC#CC1CN1,12,O=CC#CC1CN1,13.85763,1.00902,1.00519,3.2824,65.65,-0.2613,-0.067,0.1943,1096.4309,0.089463,-323.32069,-323.313593,-323.312649,-323.352735,23.457
3041,3042,O=CC#CC1CO1,11,O=CC#CC1CO1,14.6654,1.00395,0.99531,2.8374,60.29,-0.2735,-0.0725,0.201,1086.4849,0.076472,-343.197784,-343.190762,-343.189818,-343.229868,22.741
3042,3043,N=COCC1CN1,15,N=COCC1CN1,11.56642,1.13591,1.08002,4.3285,60.99,-0.255,0.0206,0.2756,1056.1942,0.125215,-341.794931,-341.787459,-341.786515,-341.828061,25.286
3043,3044,N=COCC1CO1,14,N=COCC1CO1,6.96165,1.50077,1.31464,3.9173,56.06,-0.2595,0.0234,0.2829,884.4108,0.112774,-361.677841,-361.670668,-361.669724,-361.709863,24.483
3044,3045,O=CCCC1CC1,17,O=CCCC1CC1,10.27432,1.01827,0.99298,2.8081,65.69,-0.2475,-0.019,0.2284,1157.9233,0.147134,-309.71657,-309.708733,-309.707789,-309.749615,27.302
3045,3046,O=CCCC1CO1,15,O=CCCC1CO1,11.1664,1.04416,1.02089,2.7579,58.69,-0.2522,-0.0231,0.2291,1095.2583,0.12322,-345.638912,-345.631336,-345.630392,-345.671797,25.526
3046,3047,O=CCCN1CC1,16,O=CCCN1CC1,9.66576,1.09427,1.0592,2.5077,62.68,-0.2437,-0.0229,0.2208,1084.5762,0.135361,-325.749687,-325.742048,-325.741104,-325.782527,26.24
3047,3048,O=CCOC1CC1,15,O=CCOC1CC1,10.83209,1.1221,1.08498,2.7776,58.49,-0.2564,-0.0281,0.2283,1053.735,0.122454,-345.630398,-345.622739,-345.621795,-345.663361,26.008
3048,3049,O=CNCC1CC1,16,O=CNCC1CC1,8.77999,1.21604,1.13227,3.7887,62.81,-0.2472,0.0338,0.281,1026.5195,0.137255,-325.789564,-325.782058,-325.781114,-325.822285,26.35
3049,3050,O=CNCC1CN1,15,O=CNCC1CN1,9.33958,1.21896,1.13668,2.6756,59.32,-0.251,0.0266,0.2776,1000.962,0.126098,-341.828533,-341.821205,-341.820261,-341.861001,25.336
3050,3051,O=CNCC1CO1,14,O=CNCC1CO1,9.34623,1.25717,1.1802,2.4315,55.7,-0.2553,0.0268,0.2822,960.07,0.1133,-361.711854,-361.704617,-361.703673,-361.744375,24.551
3051,3052,O=COCC1CC1,15,O=COCC1CC1,7.3142,1.34198,1.22071,4.173,58.5,-0.2751,0.0098,0.285,953.5294,0.124445,-345.660642,-345.653359,-345.652414,-345.692918,25.215
3052,3053,O=COCC1CN1,14,O=COCC1CN1,10.35111,1.17363,1.12739,4.49,56.09,-0.2613,0.0041,0.2654,1003.5229,0.113143,-361.698635,-361.691457,-361.690513,-361.731108,24.221
3053,3054,O=COCC1CO1,13,O=COCC1CO1,7.18579,1.47573,1.30819,5.013,51.44,-0.2756,0.0055,0.281,869.569,0.100407,-381.580932,-381.57388,-381.572936,-381.613012,23.526
3054,3055,CC#CCC1CC1,17,CC#CCC1CC1,8.66109,1.07618,1.0068,0.1749,72.82,-0.24,0.0622,0.3022,1186.746,0.1472,-272.549011,-272.540693,-272.539748,-272.583123,28.652
3055,3056,CC#CCC1CN1,16,CC#CCC1CN1,8.85063,1.09953,1.02621,1.5139,69.35,-0.2416,0.053,0.2947,1148.8185,0.136067,-288.588657,-288.580524,-288.57958,-288.622553,27.618
3056,3057,CC#CCC1CO1,15,CC#CCC1CO1,9.35639,1.09174,1.02314,1.6154,65.95,-0.2447,0.056,0.3007,1137.7367,0.123188,-308.470648,-308.462581,-308.461637,-308.504711,26.91
3057,3058,CC#CCN1CC1,16,CC#CCN1CC1,5.8671,1.42581,1.28025,1.7018,68.66,-0.2328,0.0459,0.2787,972.959,0.135635,-288.581144,-288.573069,-288.572125,-288.615229,27.539
3058,3059,CN=COC1CC1,16,CN=COC1CC1,10.54475,1.16543,1.10973,2.8404,65.74,-0.2461,0.0253,0.2714,1080.8004,0.135256,-325.752207,-325.744458,-325.743513,-325.7847,27.016
3059,3060,CCC#CC1CC1,17,CCC#CC1CC1,8.3291,1.04438,0.99503,0.1881,74.89,-0.2264,0.0559,0.2823,1217.8093,0.147771,-272.55058,-272.542466,-272.541522,-272.584403,28.446
3060,3061,CCC#CC1CN1,16,CCC#CC1CN1,10.21097,1.001,0.97355,1.9313,71.59,-0.2284,0.0381,0.2665,1218.5007,0.136611,-288.589622,-288.58162,-288.580676,-288.624359,27.43
3061,3062,CCC#CC1CO1,15,CCC#CC1CO1,11.12109,0.98167,0.96411,2.098,67.62,-0.2459,0.0276,0.2735,1214.2296,0.123638,-308.468418,-308.460507,-308.459562,-308.503255,26.693
3062,3063,OCC#CC1CC1,15,OCC#CC1CC1,9.34082,1.02159,0.97911,1.2051,68.15,-0.2372,0.0336,0.2708,1179.1573,0.124055,-308.465594,-308.457674,-308.456729,-308.498872,27.208
3063,3064,OCC#CC1CN1,14,OCC#CC1CN1,9.13737,1.03854,0.99529,1.087,64.08,-0.2401,0.0181,0.2581,1138.0402,0.113277,-324.507184,-324.499522,-324.498578,-324.540168,26.052
3064,3065,OCC#CC1CO1,13,OCC#CC1CO1,11.23627,0.99185,0.96182,1.4234,60.21,-0.2586,0.0101,0.2687,1153.0705,0.100258,-344.385642,-344.378053,-344.377109,-344.41872,25.335
3065,3066,COC=NC1CC1,16,COC=NC1CC1,12.55772,1.05151,1.04482,2.7958,68.37,-0.228,0.0232,0.2512,1146.2956,0.135415,-325.753541,-325.745664,-325.744719,-325.786356,27.069
3066,3067,CCCCC1CC1,21,CCCCC1CC1,8.78822,0.9599,0.92286,0.0991,75.32,-0.27,0.0935,0.3635,1327.6142,0.194549,-274.982287,-274.973701,-274.972757,-275.015656,31.089
3067,3068,CCCCC1CO1,19,CCCCC1CO1,9.22174,0.98589,0.94687,1.7189,68.41,-0.2619,0.0928,0.3547,1262.5809,0.170556,-310.905322,-310.896963,-310.896019,-310.93867,29.355
3068,3069,CCCCN1CC1,20,CCCCN1CC1,9.27497,1.00704,0.96636,1.0427,72.4,-0.2293,0.0912,0.3205,1260.8928,0.182828,-291.01602,-291.007622,-291.006678,-291.049188,30.002
3069,3070,CCCOC1CC1,19,CCCOC1CC1,9.37758,1.06516,1.02483,0.9425,68.81,-0.2419,0.0937,0.3356,1199.4664,0.170301,-310.899612,-310.891252,-310.890308,-310.932864,29.632
3070,3071,CCOCC1CC1,19,CCOCC1CC1,8.95943,1.08017,1.02678,0.8347,69.17,-0.2477,0.0925,0.3402,1192.5602,0.17062,-310.900102,-310.891764,-310.890819,-310.93337,29.383
3071,3072,CCOCC1CN1,18,CCOCC1CN1,9.21543,1.09714,1.04303,2.4705,65.76,-0.2439,0.0789,0.3228,1156.9204,0.159407,-326.939536,-326.931354,-326.93041,-326.972738,28.378
3072,3073,CCOCC1CO1,17,CCOCC1CO1,9.90457,1.07794,1.03206,2.38,62.22,-0.2558,0.085,0.3407,1152.4958,0.146546,-346.820834,-346.812737,-346.811792,-346.853967,27.672
3073,3074,COCCC1CC1,19,COCCC1CC1,9.5789,1.015,0.97607,1.0314,68.72,-0.2497,0.0927,0.3424,1230.2077,0.170876,-310.895183,-310.886862,-310.885917,-310.928318,29.269
3074,3075,COCCC1CO1,17,COCCC1CO1,10.2139,1.04009,0.99956,1.1693,61.81,-0.2541,0.092,0.3461,1168.8541,0.146851,-346.817778,-346.809677,-346.808733,-346.850884,27.554
3075,3076,COCCN1CC1,18,COCCN1CC1,10.19351,1.06355,1.02267,0.8903,65.71,-0.2335,0.0906,0.3241,1167.7837,0.159106,-326.92799,-326.919817,-326.918873,-326.961037,28.225
3076,3077,OCCCC1CC1,19,OCCCC1CC1,9.23702,0.96152,0.92435,1.311,68.07,-0.2614,0.0809,0.3423,1262.8933,0.171138,-310.902197,-310.89382,-310.892876,-310.935409,29.819
3077,3078,OCCCC1CO1,17,OCCCC1CO1,9.78597,0.98531,0.94741,2.7663,61.17,-0.2636,0.0781,0.3417,1200.1671,0.147127,-346.824942,-346.816785,-346.815841,-346.858128,28.091
3078,3079,OCCCN1CC1,18,OCCCN1CC1,9.73433,1.01065,0.96884,2.1266,65.16,-0.2311,0.0791,0.3102,1196.3784,0.159372,-326.93544,-326.927237,-326.926293,-326.968496,28.743
3079,3080,OCCOC1CC1,17,OCCOC1CC1,6.31557,1.34826,1.27793,2.0862,61.2,-0.2549,0.0864,0.3413,978.7322,0.147517,-346.822341,-346.814544,-346.8136,-346.855126,27.846
3080,3081,CC1C(C#C)N1C,16,CC1C(C#C)N1C,3.61776,2.31558,1.94432,1.1162,67.24,-0.2214,0.0357,0.2571,748.1061,0.134592,-288.576123,-288.568173,-288.567229,-288.607726,28.931
3081,3082,CC1C(C#N)N1C,15,CC1C(C#N)N1C,3.6091,2.38157,1.9837,3.1103,61.92,-0.247,0.0144,0.2614,721.2184,0.124357,-304.683134,-304.675564,-304.674619,-304.714533,26.813
3082,3083,CC1C(C)C1C#C,17,CC1C(C)C1C#C,3.37741,2.26971,1.87259,0.8589,70.45,-0.2372,0.0506,0.2879,784.1515,0.146441,-272.545389,-272.537241,-272.536297,-272.57725,29.875
3083,3084,CC1C(C)C1C#N,16,CC1C(C)C1C#N,3.38022,2.32761,1.90826,4.1687,65.07,-0.2805,0.0318,0.3122,757.0309,0.136342,-288.654312,-288.646579,-288.645635,-288.685936,27.653
3084,3085,CC1C(O)C1C#C,15,CC1C(O)C1C#C,3.60739,2.33779,1.98415,1.0958,63.3,-0.247,0.038,0.285,724.9841,0.122715,-308.469258,-308.46136,-308.460415,-308.500958,28.552
3085,3086,CC1C(O)C1C#N,14,CC1C(O)C1C#N,3.64186,2.3425,1.98077,3.8663,58.24,-0.2728,0.0259,0.2988,708.0735,0.112695,-324.576679,-324.569261,-324.568317,-324.608009,26.332
3086,3087,NC1C(N)C1C#N,14,NC1C(N)C1C#N,3.71811,2.33391,1.99658,4.0978,58.47,-0.2312,0.0328,0.2639,700.5834,0.114855,-320.742924,-320.73563,-320.734686,-320.774012,26.523
3087,3088,NC1C(O)C1C#N,13,NC1C(O)C1C#N,3.78743,2.36041,2.03998,3.0844,54.86,-0.24,0.0219,0.2619,677.6644,0.101905,-340.620625,-340.613407,-340.612462,-340.6517,25.865
3088,3089,OC1C(O)C1C#C,13,OC1C(O)C1C#C,3.92202,2.33987,2.07998,1.7487,56.18,-0.2365,0.0341,0.2706,674.0367,0.09979,-344.391557,-344.384423,-344.383479,-344.42234,26.53
